step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
186,PAYMENT,16563.85,C1466152762,1607.0,0.0,M1458869135,0.0,0.0,0,0
209,CASH_OUT,51698.81,C1139500841,0.0,0.0,C500759442,3168269.17,3219967.98,0,0
251,CASH_OUT,195122.51,C782290305,0.0,0.0,C571813828,2623354.44,2818476.95,0,0
36,CASH_OUT,351125.34,C458556352,81835.0,0.0,C273930570,0.0,351125.34,0,0
210,CASH_OUT,94431.98,C625726422,94431.98,0.0,C793233839,253005.72,347437.7,1,0
159,PAYMENT,23033.66,C1820708746,0.0,0.0,M1303514000,0.0,0.0,0,0
249,CASH_IN,40163.87,C129736556,17927699.46,17967863.32,C544548562,270788.34,230624.47,0,0
136,PAYMENT,15381.68,C1006846456,102702.0,87320.32,M231142739,0.0,0.0,0,0
350,CASH_OUT,222312.88,C1228445621,0.0,0.0,C441443504,324525.07,546837.95,0,0
588,TRANSFER,1278758.97,C2068377211,0.0,0.0,C1669684987,1683967.01,2962725.98,0,0
226,CASH_OUT,188949.37,C1722386714,7062.0,0.0,C1506992923,92156.01,281105.38,0,0
12,CASH_IN,344662.96,C142441515,3175.0,347837.96,C1534864622,157808.43,0.0,0,0
325,CASH_OUT,119256.9,C1625877312,149346.45,30089.55,C1768370767,1078266.7,1197523.61,0,0
348,CASH_OUT,309992.21,C2065490936,0.0,0.0,C307940147,2470164.44,2780156.65,0,0
27,TRANSFER,329937.88,C699198167,329937.88,0.0,C2064246111,0.0,0.0,1,0
289,CASH_OUT,87219.11,C790263218,87219.11,0.0,C1380927357,45443.64,132662.75,1,0
230,CASH_OUT,547375.8,C1773233648,64820.0,0.0,C1225871979,36062.15,583437.96,0,0
377,CASH_OUT,366394.75,C1332791967,15295.0,0.0,C897605095,3094870.87,3461265.62,0,0
238,CASH_OUT,162444.8,C923510932,10566.0,0.0,C680323072,3096915.17,3259359.97,0,0
526,CASH_OUT,64469.49,C189860644,100331.0,35861.51,C1083778707,0.0,64469.49,0,0
44,CASH_IN,185878.39,C496782477,6298607.37,6484485.76,C1945895458,280939.82,95061.42,0,0
20,CASH_IN,535895.11,C927327534,80762.0,616657.11,C1432731566,413703.16,0.0,0,0
15,PAYMENT,29378.44,C603087069,710.0,0.0,M656257578,0.0,0.0,0,0
300,CASH_IN,131178.76,C1849377135,6041463.63,6172642.39,C1736610050,3452698.37,3321519.61,0,0
352,CASH_OUT,271767.68,C982519296,64.0,0.0,C340301238,0.0,271767.68,0,0
255,CASH_OUT,225214.6,C1224169036,210592.43,0.0,C573854745,989902.49,1215117.09,0,0
178,CASH_IN,144692.81,C112493810,21574.0,166266.81,C889881856,93244.45,0.0,0,0
154,CASH_OUT,3424092.39,C1408863129,3424092.39,0.0,C412806203,0.0,3424092.39,1,0
95,CASH_IN,207627.2,C841017174,202755.0,410382.2,C1157062321,1071766.79,864139.6,0,0
346,CASH_IN,79114.39,C925939413,755204.62,834319.0,C1208473152,171406.21,92291.82,0,0
178,CASH_OUT,121397.91,C2026354971,195798.23,74400.32,C306287143,5230711.14,5352109.05,0,0
423,TRANSFER,207241.52,C1121745558,207241.52,0.0,C2015328275,0.0,0.0,1,0
355,CASH_IN,164907.75,C1479071361,20690.0,185597.75,C1946485329,0.0,0.0,0,0
346,CASH_OUT,162945.07,C1103161913,11035.0,0.0,C1667598881,1690.57,164635.64,0,0
44,CASH_IN,83927.96,C689939275,1726991.17,1810919.13,C506325881,986394.95,902466.99,0,0
40,CASH_IN,26613.96,C1201089878,8662356.13,8688970.09,C798425255,163384.16,136770.2,0,0
19,CASH_IN,16773.16,C685466253,8960640.58,8977413.75,C1843103642,32131.07,15357.9,0,0
332,PAYMENT,20051.17,C1024495370,100852.9,80801.72,M849706472,0.0,0.0,0,0
207,CASH_OUT,1369.83,C893304787,11457.0,10087.17,C29953089,3322972.34,3324342.17,0,0
395,CASH_IN,65422.68,C1906349748,80049.0,145471.68,C2046610646,171880.91,106458.23,0,0
202,CASH_OUT,262331.04,C1942397490,24.0,0.0,C531561522,4192034.15,4454365.2,0,0
161,CASH_IN,428459.09,C512881081,1867288.02,2295747.1,C1074109642,1346794.5,938026.75,0,0
38,CASH_IN,5304.92,C781579244,358248.0,363552.92,C1940875468,211362.11,206057.19,0,0
249,TRANSFER,358440.67,C1621453124,358440.67,0.0,C1530549308,0.0,0.0,1,0
235,TRANSFER,204501.73,C1307852757,0.0,0.0,C1880035172,365208.45,569710.18,0,0
230,PAYMENT,17162.96,C966299137,0.0,0.0,M1695674694,0.0,0.0,0,0
181,CASH_IN,34104.05,C2009192469,461543.0,495647.05,C1123069542,246044.57,211940.52,0,0
605,CASH_OUT,251118.04,C937391405,251118.04,0.0,C1714851618,0.0,251118.04,1,0
377,CASH_OUT,7858.8,C1995239641,0.0,0.0,C1703249925,157923.05,165781.85,0,0
33,CASH_IN,98685.73,C787942538,2578867.67,2677553.41,C393411581,124184.9,0.0,0,0
255,PAYMENT,6244.35,C2141316758,0.0,0.0,M1027898381,0.0,0.0,0,0
142,CASH_IN,126427.48,C12106826,7981273.44,8107700.92,C958191492,179954.34,53526.86,0,0
39,TRANSFER,272989.97,C1782300376,0.0,0.0,C200591221,1383175.91,1648720.08,0,0
596,CASH_OUT,142348.75,C1717286242,31880.0,0.0,C284392253,2324085.45,2466434.19,0,0
163,PAYMENT,18265.33,C2108626689,0.0,0.0,M2040160370,0.0,0.0,0,0
327,CASH_OUT,262966.02,C853865280,11296.0,0.0,C2072486701,628162.74,891128.77,0,0
256,CASH_IN,280370.24,C1307233404,3093284.98,3373655.22,C1558468723,2684290.29,2403920.04,0,0
37,PAYMENT,471.58,C349895736,530114.65,529643.07,M29223701,0.0,0.0,0,0
399,CASH_OUT,167630.88,C1889932437,0.0,0.0,C1579638040,1386992.98,1554623.85,0,0
566,CASH_IN,276396.93,C1618027353,206522.0,482918.93,C453278149,1126226.79,849829.86,0,0
254,CASH_OUT,412161.54,C1329664604,236.0,0.0,C509654223,3467751.08,3879912.62,0,0
376,CASH_OUT,59544.62,C1933913386,133664.0,74119.38,C1242719991,1873422.09,1932966.71,0,0
705,CASH_IN,399900.62,C2072614425,53418.0,453318.62,C1590130993,90299.78,0.0,0,0
176,TRANSFER,351332.16,C1773992583,351332.16,0.0,C1305245838,0.0,0.0,1,0
206,TRANSFER,477553.33,C1125066967,0.0,0.0,C692918390,1578711.99,2056265.31,0,0
247,TRANSFER,2025628.87,C542081155,2025628.87,0.0,C1155430613,0.0,0.0,1,0
548,CASH_IN,464026.19,C507463823,3907995.56,4372021.75,C958147754,1677901.66,1213875.47,0,0
395,CASH_IN,176895.25,C244939391,3860992.32,4037887.57,C927151297,8818859.24,8641963.98,0,0
129,CASH_OUT,20963.16,C1496044050,0.0,0.0,C1096739572,509290.32,530253.48,0,0
181,CASH_IN,237907.1,C320823596,8248611.71,8486518.81,C1620134923,3950557.7,3750832.19,0,0
203,CASH_IN,119542.92,C213668233,712083.1,831626.01,C1584495875,2926151.37,3080861.3,0,0
35,PAYMENT,11036.78,C41440785,0.0,0.0,M534582559,0.0,0.0,0,0
262,PAYMENT,4876.02,C1340477137,0.0,0.0,M1887343578,0.0,0.0,0,0
129,PAYMENT,13938.58,C1445021336,0.0,0.0,M106236093,0.0,0.0,0,0
354,PAYMENT,15897.18,C362481659,0.0,0.0,M48693264,0.0,0.0,0,0
252,PAYMENT,4618.12,C1067623518,0.0,0.0,M2144359283,0.0,0.0,0,0
16,CASH_OUT,134770.44,C1548706881,0.0,0.0,C1927436746,548172.0,682942.44,0,0
253,PAYMENT,21091.32,C1490788707,29360.26,8268.94,M1426415550,0.0,0.0,0,0
284,CASH_OUT,79761.26,C556902836,205485.0,125723.74,C2090966038,891724.14,971485.39,0,0
331,TRANSFER,93454.28,C952728049,5531.0,0.0,C1150096405,0.0,93454.28,0,0
130,CASH_OUT,128493.83,C1921589889,0.0,0.0,C1712459668,1753462.21,2542633.89,0,0
465,TRANSFER,4690769.98,C43271707,4690769.98,0.0,C2144586539,0.0,0.0,1,0
674,CASH_OUT,64083.54,C1268763135,64083.54,0.0,C1346372466,0.0,64083.54,1,0
330,CASH_OUT,34590.11,C858383367,34443.0,0.0,C327170377,0.0,34590.11,0,0
654,TRANSFER,114627.08,C12780702,114627.08,0.0,C548495641,0.0,0.0,1,0
356,PAYMENT,6632.69,C305517694,3149.0,0.0,M2131649321,0.0,0.0,0,0
401,TRANSFER,1672570.76,C1853440908,1672570.76,0.0,C571802760,0.0,0.0,1,0
251,PAYMENT,3351.25,C236341696,0.0,0.0,M1210795798,0.0,0.0,0,0
38,PAYMENT,3294.82,C1064875163,0.0,0.0,M1150951663,0.0,0.0,0,0
261,PAYMENT,52.77,C1563875357,19346.0,19293.23,M1866765816,0.0,0.0,0,0
12,CASH_IN,280351.32,C850719783,7011201.39,7291552.71,C414454795,822440.03,542088.71,0,0
323,CASH_IN,15201.17,C1546926829,8050551.35,8065752.52,C1411863742,3738698.61,3723497.44,0,0
83,TRANSFER,2498370.12,C1058391661,2498370.12,0.0,C167823915,0.0,0.0,1,0
231,CASH_OUT,135578.82,C1765097182,0.0,0.0,C1756383540,1053105.15,1188683.97,0,0
251,CASH_IN,34283.43,C250227897,2609184.29,2643467.72,C598181183,230957.89,196674.46,0,0
139,PAYMENT,5777.23,C2107314931,79777.38,74000.15,M1090686712,0.0,0.0,0,0
184,CASH_IN,265195.59,C382573749,882398.13,1147593.71,C1374042092,718186.2,452990.61,0,0
328,CASH_OUT,975389.94,C1423124005,975389.94,0.0,C1736112221,532969.05,1508358.99,1,0
228,CASH_OUT,1323909.85,C1370685766,1323909.85,0.0,C1312657483,1010731.91,2334641.76,1,0
324,PAYMENT,61540.89,C1825507759,691032.0,629491.11,M1259624369,0.0,0.0,0,0
153,TRANSFER,412511.32,C742014717,412511.32,0.0,C832072738,0.0,0.0,1,0
141,PAYMENT,9506.74,C1594205796,29320.0,19813.26,M995098198,0.0,0.0,0,0
387,CASH_OUT,531551.0,C1584590974,531551.0,0.0,C1815006934,0.0,531551.0,1,0
302,CASH_OUT,1709.41,C1073830902,0.0,0.0,C784407642,202288.82,203998.23,0,0
148,TRANSFER,3733104.07,C492529807,3733104.07,0.0,C863881747,0.0,0.0,1,0
323,CASH_OUT,89730.6,C841899840,0.0,0.0,C1215367501,192878.45,282609.04,0,0
258,TRANSFER,6354.25,C1446034579,0.0,0.0,C1448201888,144042.67,150396.91,0,0
201,CASH_OUT,88281.76,C110756175,0.0,0.0,C253184464,147241.05,235522.81,0,0
277,CASH_OUT,61656.71,C981225366,11251.0,0.0,C16233551,8627381.4,8689038.11,0,0
594,CASH_IN,184489.55,C922722073,7065603.29,7250092.83,C2144944189,556784.19,372294.65,0,0
138,PAYMENT,11015.03,C883594920,0.0,0.0,M1764383706,0.0,0.0,0,0
189,CASH_OUT,199199.65,C513487737,33197.0,0.0,C1148650859,84308.26,283507.91,0,0
362,TRANSFER,60314.32,C1597827743,60314.32,0.0,C1103826731,0.0,0.0,1,0
559,TRANSFER,1431634.93,C190430667,1431634.93,0.0,C581503957,0.0,0.0,1,0
400,CASH_OUT,5044.49,C1862348549,10109.0,5064.51,C1018194083,0.0,5044.49,0,0
237,CASH_OUT,134117.99,C1620511414,0.0,0.0,C1805134264,479889.86,614007.85,0,0
321,PAYMENT,18108.39,C2145443368,0.0,0.0,M10980363,0.0,0.0,0,0
83,CASH_OUT,1534926.96,C341046619,1534926.96,0.0,C1149435896,0.0,1534926.96,1,0
231,PAYMENT,12484.81,C471997958,379794.76,367309.95,M320651376,0.0,0.0,0,0
303,PAYMENT,25722.53,C1501958545,11396.4,0.0,M1012360925,0.0,0.0,0,0
525,PAYMENT,10542.4,C1007753513,0.0,0.0,M2131970589,0.0,0.0,0,0
131,CASH_IN,25029.86,C2558590,22193.0,47222.86,C2063324162,18141.02,0.0,0,0
16,CASH_OUT,514717.56,C1781743430,105497.0,0.0,C393469173,928449.21,1694681.96,0,0
271,TRANSFER,642364.74,C1813153162,642364.74,0.0,C1755920310,0.0,0.0,1,0
395,CASH_OUT,47984.43,C790140463,47984.43,0.0,C2097780995,299049.39,347033.81,1,0
709,CASH_OUT,25572.59,C574455678,0.0,0.0,C398557070,282801.93,308374.52,0,0
310,PAYMENT,10454.32,C1132796823,198432.0,187977.68,M250164226,0.0,0.0,0,0
40,TRANSFER,7887.75,C1551140519,7887.75,0.0,C311151183,0.0,0.0,1,0
142,TRANSFER,77544.46,C1133983960,109556.0,32011.54,C746176438,331940.71,409485.17,0,0
555,TRANSFER,24424.67,C1663008947,24424.67,0.0,C148355151,0.0,0.0,1,0
134,CASH_IN,56038.71,C295340105,16199243.91,16255282.62,C414965706,9759231.07,9703192.36,0,0
210,CASH_IN,280664.61,C873217909,5044.0,285708.61,C598486541,337142.06,56477.45,0,0
378,CASH_OUT,50597.29,C1364342441,0.0,0.0,C258448044,849490.67,900087.97,0,0
694,CASH_IN,198667.75,C90115664,30260.0,228927.75,C358845952,0.0,0.0,0,0
131,CASH_OUT,14574.23,C1811388643,326209.0,311634.77,C72798591,0.0,14574.23,0,0
40,CASH_OUT,156049.98,C173177779,223.0,0.0,C1024119729,110886.36,266936.35,0,0
23,TRANSFER,298184.51,C674307817,605100.0,306915.49,C1793056361,1723790.57,2021975.08,0,0
307,PAYMENT,11735.99,C1627059067,27314.0,15578.01,M690424446,0.0,0.0,0,0
181,DEBIT,430.2,C1411835462,938381.0,937950.8,C352599582,272612.03,273042.22,0,0
132,CASH_OUT,768520.15,C1376162995,768520.15,0.0,C471258515,218306.5,986826.65,1,0
352,CASH_IN,93092.9,C681134240,268748.35,361841.26,C895921835,3196308.51,3103215.61,0,0
236,PAYMENT,14082.29,C697012107,0.0,0.0,M933317240,0.0,0.0,0,0
261,CASH_OUT,145615.76,C748923483,16605.0,0.0,C1382138957,0.0,145615.76,0,0
379,CASH_OUT,15448.45,C702130553,0.0,0.0,C1151280225,95617.46,94776.42,0,0
305,PAYMENT,9101.4,C1408926942,0.0,0.0,M580088869,0.0,0.0,0,0
451,CASH_OUT,67433.31,C329971415,0.0,0.0,C1878260727,541943.45,609376.76,0,0
396,CASH_OUT,210733.56,C1883732646,0.0,0.0,C472851741,471945.46,682679.02,0,0
377,CASH_OUT,251151.43,C1409566323,11190.0,0.0,C1799160489,1143589.59,1394741.03,0,0
38,CASH_OUT,55942.56,C965294498,16420.0,0.0,C185939266,5387364.09,5443306.65,0,0
354,PAYMENT,16881.6,C1812473542,0.0,0.0,M1919502079,0.0,0.0,0,0
96,CASH_OUT,8267760.5,C1847166254,8267760.5,0.0,C1601872168,434210.21,8701970.72,1,0
1,CASH_IN,312061.25,C1248310508,3806810.45,4118871.69,C401424608,1178808.14,0.0,0,0
277,CASH_OUT,43341.71,C464993375,0.0,0.0,C970796050,277052.71,320394.42,0,0
202,TRANSFER,192061.81,C128555712,0.0,0.0,C668479966,653549.82,845611.63,0,0
187,TRANSFER,1051438.81,C1938050434,0.0,0.0,C1405428022,1456412.86,2507851.67,0,0
20,CASH_OUT,57454.89,C1027419164,27240.0,0.0,C1721439071,0.0,57454.89,0,0
10,CASH_IN,83404.78,C2009863387,4633054.83,4716459.61,C342574244,177976.19,136117.56,0,0
34,CASH_OUT,253920.53,C1408303801,76425.31,0.0,C1823609905,793099.61,1047020.14,0,0
306,CASH_IN,280733.36,C682164722,11225452.31,11506185.67,C1056764734,2722032.89,2441299.52,0,0
284,PAYMENT,4509.9,C1548550078,0.0,0.0,M728797339,0.0,0.0,0,0
545,CASH_IN,109692.12,C1557969002,14966.0,124658.12,C1203565991,0.0,0.0,0,0
160,CASH_IN,44694.92,C43673811,2267062.8,2311757.72,C1863031665,2663196.0,2618501.09,0,0
250,TRANSFER,3275863.18,C661622009,129.0,0.0,C12689999,0.0,4986700.24,0,0
321,PAYMENT,10939.41,C388680586,0.0,0.0,M790407326,0.0,0.0,0,0
42,PAYMENT,3896.87,C51846127,422888.69,418991.82,M800071232,0.0,0.0,0,0
207,CASH_OUT,89622.22,C223206750,0.0,0.0,C1369639601,334423.82,76233.29,0,0
181,CASH_OUT,573769.02,C449865112,152.0,0.0,C1326594041,216857.13,790626.15,0,0
43,CASH_OUT,25666.18,C863341605,0.0,0.0,C381534877,214202.52,239868.7,0,0
39,CASH_IN,5922.53,C587184360,5645368.2,5651290.73,C801197928,3487469.12,3481546.59,0,0
352,CASH_OUT,185630.43,C64870757,90504.0,0.0,C2071281088,113417.59,299048.02,0,0
19,CASH_IN,36697.64,C1781658643,1516603.32,1553300.96,C813688946,73953.14,37255.5,0,0
692,CASH_OUT,79221.75,C2035195431,0.0,0.0,C304334302,104182.64,183404.39,0,0
396,CASH_IN,63315.82,C634910564,7279468.93,7342784.74,C262884159,313835.4,250519.58,0,0
45,CASH_OUT,93025.7,C700670450,14851.0,0.0,C1106734744,2711514.37,2804540.06,0,0
396,CASH_IN,165481.93,C1327418266,180456.37,345938.31,C733515316,170007.05,4525.12,0,0
38,CASH_IN,4105.76,C574828592,3927783.02,3931888.78,C654287206,351653.49,347547.72,0,0
200,TRANSFER,5393290.34,C1392488521,5393290.34,0.0,C163718633,0.0,0.0,1,0
348,CASH_OUT,3811.49,C1780648784,0.0,0.0,C1519760789,128955.12,132766.61,0,0
8,CASH_OUT,120318.67,C1582344366,0.0,0.0,C1243712710,460972.93,1356429.9,0,0
324,CASH_IN,158664.98,C1945674933,6780615.38,6939280.37,C1256480050,291322.21,132657.22,0,0
256,PAYMENT,26010.06,C883021238,0.0,0.0,M691019663,0.0,0.0,0,0
249,CASH_IN,463280.15,C184329109,10702.0,473982.15,C302019751,44811.38,0.0,0,0
159,CASH_IN,264946.28,C1254240110,82450.0,347396.28,C1838862812,0.0,0.0,0,0
293,TRANSFER,234673.76,C954355337,234673.76,0.0,C669925274,0.0,0.0,1,0
321,PAYMENT,37046.25,C548573830,0.0,0.0,M1575775534,0.0,0.0,0,0
354,PAYMENT,10481.99,C1966361828,0.0,0.0,M1763837427,0.0,0.0,0,0
95,TRANSFER,56745.14,C872526349,56745.14,0.0,C1824885183,0.0,0.0,1,0
130,PAYMENT,17551.04,C1727965457,20577.0,3025.96,M905192894,0.0,0.0,0,0
330,CASH_OUT,67801.84,C1421587331,0.0,0.0,C970396843,433231.41,501033.25,0,0
574,TRANSFER,573532.32,C1495141179,30063.0,0.0,C2001344334,557261.71,1130794.03,0,0
590,CASH_OUT,408736.75,C1548989719,129.0,0.0,C474869224,79318.06,488054.81,0,0
44,PAYMENT,8800.73,C1287320121,0.0,0.0,M910964824,0.0,0.0,0,0
159,PAYMENT,2932.72,C1115014438,0.0,0.0,M142756649,0.0,0.0,0,0
202,CASH_IN,332683.32,C1727835446,19076900.65,19409583.97,C1892116958,371777.88,39094.56,0,0
324,TRANSFER,249401.25,C278355503,609639.12,360237.88,C276335364,3040500.76,3289902.01,0,0
229,CASH_IN,192045.3,C983877716,26393.0,218438.3,C987639254,11721293.18,11529247.88,0,0
541,TRANSFER,108755.28,C172956459,108755.28,0.0,C249062179,0.0,0.0,1,0
398,CASH_OUT,117078.11,C897923825,0.0,0.0,C385804692,4116205.2,4233283.31,0,0
234,PAYMENT,5174.28,C1198838432,27160.66,21986.38,M328970912,0.0,0.0,0,0
45,CASH_IN,131503.94,C1598394253,46637.0,178140.94,C2051770503,2708854.34,2577350.41,0,0
327,TRANSFER,10000000.0,C1947054927,6143.0,0.0,C244458846,0.0,19770425.31,0,0
378,CASH_OUT,76714.18,C17412057,40724.0,0.0,C686904438,3014842.62,3091556.8,0,0
742,CASH_OUT,4009058.39,C1970706589,4009058.39,0.0,C637394241,1229761.96,5238820.34,1,0
160,PAYMENT,14426.18,C1907902612,161865.0,147438.82,M192676005,0.0,0.0,0,0
404,PAYMENT,6059.31,C1622129776,292025.0,285965.69,M1552599408,0.0,0.0,0,0
738,CASH_OUT,106584.32,C2085819511,106584.32,0.0,C2000713595,5524872.71,5631457.03,1,0
26,TRANSFER,78741.64,C1482114822,78741.64,0.0,C2123466960,0.0,0.0,1,0
283,CASH_OUT,25985.24,C274823316,0.0,0.0,C1959719457,578278.27,604263.52,0,0
405,CASH_OUT,184017.98,C1636527937,30151.0,0.0,C257656995,0.0,184017.98,0,0
19,PAYMENT,7208.64,C1554329206,0.0,0.0,M1674791440,0.0,0.0,0,0
232,CASH_OUT,115746.41,C739484290,105045.0,0.0,C153014020,526609.56,642355.98,0,0
228,PAYMENT,14864.09,C340663968,20219.45,5355.36,M877188153,0.0,0.0,0,0
20,CASH_OUT,27910.85,C567557179,0.0,0.0,C1064204079,2571095.5,2819794.75,0,0
380,CASH_IN,159374.42,C1336150852,21588.0,180962.42,C352844725,2911257.88,2751883.46,0,0
303,PAYMENT,26531.65,C1847384738,0.0,0.0,M467636527,0.0,0.0,0,0
452,TRANSFER,624015.52,C1477586121,624015.52,0.0,C2081301197,0.0,0.0,1,0
328,PAYMENT,1836.17,C399133208,0.0,0.0,M1156245687,0.0,0.0,0,0
718,TRANSFER,9749042.95,C1040320190,9749042.95,0.0,C598263954,0.0,0.0,1,0
188,CASH_OUT,59797.57,C1562260163,0.0,0.0,C621860657,2199955.08,2259752.65,0,0
393,PAYMENT,19525.1,C1495426729,0.0,0.0,M1852818795,0.0,0.0,0,0
325,TRANSFER,697950.22,C710251040,304248.56,0.0,C1213532869,2669493.62,3367443.84,0,0
496,CASH_OUT,766151.45,C146839469,766151.45,0.0,C550372434,0.0,766151.45,1,0
131,CASH_IN,127709.98,C680212341,6068492.56,6196202.54,C1004324658,284661.51,156951.53,0,0
454,TRANSFER,404185.57,C1287154806,404185.57,0.0,C351712967,0.0,0.0,1,0
204,PAYMENT,3736.63,C530405103,167520.11,163783.47,M2091297484,0.0,0.0,0,0
284,CASH_OUT,21803.36,C1908078738,158613.0,136809.64,C658977975,1857640.63,1879443.99,0,0
210,CASH_IN,78000.42,C1119570895,12039.0,90039.42,C2104400213,3615241.81,3453341.63,0,0
256,PAYMENT,5524.84,C164043227,26697.0,21172.16,M1943450450,0.0,0.0,0,0
162,CASH_OUT,447794.66,C13838657,52864.0,0.0,C1565013883,884545.35,1332340.01,0,0
22,PAYMENT,189.7,C1114369632,149070.92,148881.22,M2050135977,0.0,0.0,0,0
489,TRANSFER,7515624.63,C1144230283,7515624.63,0.0,C1501063702,0.0,0.0,1,0
488,TRANSFER,50279.4,C260298539,50279.4,0.0,C1861429530,0.0,0.0,1,0
275,PAYMENT,1894.42,C1032346188,31449.0,29554.58,M791922275,0.0,0.0,0,0
277,PAYMENT,7223.58,C2074547509,20090.0,12866.42,M626815433,0.0,0.0,0,0
406,TRANSFER,2426076.89,C64180102,2426076.89,0.0,C902434449,0.0,0.0,1,0
282,PAYMENT,23719.13,C1101103684,342810.59,319091.46,M506265574,0.0,0.0,0,0
15,CASH_OUT,248866.94,C770220009,214.0,0.0,C589565963,1213824.57,2019843.39,0,0
377,PAYMENT,6375.21,C442587534,29745.0,23369.79,M1186953796,0.0,0.0,0,0
307,PAYMENT,7617.41,C1542121635,4853.0,0.0,M1593175168,0.0,0.0,0,0
301,PAYMENT,45794.31,C543573707,0.0,0.0,M1169446247,0.0,0.0,0,0
308,CASH_OUT,74750.57,C957090113,22105.0,0.0,C824187974,47632.12,122382.69,0,0
136,CASH_OUT,7563536.91,C983899161,7563536.91,0.0,C1297951488,667243.49,8265310.34,1,0
377,CASH_OUT,228397.75,C2125458833,31233.0,0.0,C90923995,0.0,228397.75,0,0
227,CASH_IN,313411.6,C1933691546,27309.0,340720.6,C1451586705,2627916.32,2314504.72,0,0
71,TRANSFER,62091.44,C1985338048,62091.44,0.0,C1366367431,0.0,0.0,1,0
183,PAYMENT,22806.9,C1091896158,0.0,0.0,M1037454630,0.0,0.0,0,0
185,CASH_OUT,124670.33,C781912207,0.0,0.0,C1447040637,304563.77,429234.1,0,0
96,PAYMENT,4681.2,C1646452625,63479.0,58797.8,M1709645763,0.0,0.0,0,0
407,CASH_OUT,425475.63,C850918646,138248.44,0.0,C1425514317,1034135.2,1459610.83,0,0
36,PAYMENT,4461.59,C500448945,532488.13,528026.54,M457059944,0.0,0.0,0,0
182,TRANSFER,999877.55,C1443900893,5247.0,0.0,C1531016110,194766.04,1194643.59,0,0
210,PAYMENT,2996.07,C869521750,2941.0,0.0,M1075204091,0.0,0.0,0,0
332,PAYMENT,12057.7,C1613081445,3518.0,0.0,M135836839,0.0,0.0,0,0
33,CASH_OUT,114672.62,C1826227817,0.0,0.0,C1934181187,311770.66,426443.27,0,0
35,TRANSFER,162148.82,C66239884,128.0,0.0,C877542641,60653.88,222802.69,0,0
135,CASH_OUT,278607.54,C1892204444,0.0,0.0,C1873999586,634399.23,913006.77,0,0
202,CASH_OUT,38005.33,C1319122047,169709.9,131704.57,C1259871173,480589.1,518594.43,0,0
328,CASH_IN,167302.79,C1893052255,3137648.86,3304951.65,C2092877687,783005.28,615702.5,0,0
16,CASH_IN,8880.25,C1508049488,31579.0,40459.25,C1931657262,0.0,0.0,0,0
400,PAYMENT,1605.71,C1694837727,0.0,0.0,M1731782906,0.0,0.0,0,0
694,CASH_OUT,715662.13,C2012265983,715662.13,0.0,C1680177404,2068028.42,2783690.55,1,0
575,CASH_OUT,193545.61,C202052762,193545.61,0.0,C401158445,183785.02,377330.62,1,0
520,CASH_OUT,434762.42,C156515459,0.0,0.0,C90114740,5788071.13,6222833.55,0,0
565,CASH_IN,595958.24,C1217537274,4994714.97,5590673.2,C2096864309,900344.07,304385.83,0,0
358,CASH_OUT,268822.47,C1217573615,0.0,0.0,C1315336243,431099.02,699921.49,0,0
232,CASH_OUT,374445.66,C1347879929,0.0,0.0,C152850355,3924072.52,4298518.18,0,0
299,CASH_OUT,247678.8,C802702977,150517.0,0.0,C1531779639,3487276.64,3734955.44,0,0
211,CASH_OUT,17055.07,C1330062691,14097.41,0.0,C1729481172,570404.33,587459.39,0,0
139,PAYMENT,8726.78,C1949326112,252529.0,243802.22,M40293516,0.0,0.0,0,0
163,CASH_IN,53089.35,C824522013,28794.0,81883.35,C1709447363,653581.01,600491.65,0,0
403,CASH_OUT,19874.18,C410669479,8165.0,0.0,C247625638,21199.0,41073.18,0,0
375,PAYMENT,29347.5,C811094585,0.0,0.0,M1211745349,0.0,0.0,0,0
477,CASH_OUT,9639524.7,C560583390,9639524.7,0.0,C1975522590,0.0,9639524.7,1,0
160,TRANSFER,10000000.0,C752627210,27670038.08,17670038.08,C1853789265,0.0,0.0,1,0
140,PAYMENT,14779.76,C230624813,9162.0,0.0,M342036725,0.0,0.0,0,0
185,CASH_OUT,548237.6,C2134563039,10438.0,0.0,C1607077439,582372.41,1130610.01,0,0
183,TRANSFER,139991.45,C1304942081,0.0,0.0,C762492906,1134912.96,1274904.41,0,0
358,PAYMENT,4664.6,C1922718589,152339.0,147674.4,M1726857578,0.0,0.0,0,0
564,CASH_OUT,16636.4,C1033598072,0.0,0.0,C189050207,1252156.51,1268792.91,0,0
526,CASH_OUT,199940.02,C1503324262,199940.02,0.0,C1528513380,0.0,199940.02,1,0
356,PAYMENT,279.94,C1070489231,83040.75,82760.81,M484898355,0.0,0.0,0,0
160,PAYMENT,8002.91,C2138277573,40063.94,32061.03,M1263763452,0.0,0.0,0,0
301,PAYMENT,15687.05,C278881227,93517.0,77829.95,M1711067321,0.0,0.0,0,0
84,CASH_OUT,39379.45,C743472915,39379.45,0.0,C165832169,188532.97,227912.43,1,0
596,TRANSFER,1100083.51,C1093196026,0.0,0.0,C2126089701,5106774.62,6206858.13,0,0
303,PAYMENT,4175.27,C881464362,0.0,0.0,M637371102,0.0,0.0,0,0
373,CASH_OUT,56436.59,C1474309860,0.0,0.0,C1171939278,1727827.85,1784264.44,0,0
